image_name,sunny,total_variation,brisque
00054784.png,False,39973.955729166664,377137416721.3453
00055253.png,False,38718.0234375,295290092554.57916
00054265.png,False,30209.584635416668,386387881183.3502
00064277.png,False,39979.61328125,344804002397.9478
00064408.png,False,39441.717447916664,323751725617.4492
00054224.png,False,32231.537760416668,337449317179.7341
00054575.png,False,32188.300130208332,440484242476.30066
00055462.png,False,35890.8984375,367875609435.2008
00053968.png,False,35734.23828125,340105756627.28705
00063834.png,False,28455.755208333332,378305318503.6671
00063202.png,False,37273.958333333336,363390392354.52234
00063831.png,False,28090.039713541668,406773459275.0324
00054390.png,False,30352.965494791668,365001496390.68176
00064146.png,False,37534.122395833336,334937803080.1542
00054833.png,False,39753.865885416664,397805161988.007
00053952.png,False,35060.083333333336,331088829636.10095
00054718.png,False,39358.84765625,416446047482.0198
00055343.png,False,37114.1171875,318629087632.026
00063968.png,False,34057.912760416664,339631377343.4988
00054529.png,False,31787.916666666668,427583696335.1884
00062819.png,False,34168.100260416664,346527740678.6904
00055726.png,False,34269.979166666664,305048239026.8396
00063692.png,False,35638.395833333336,337048769882.32446
00055583.png,False,34999.90625,370678876268.34534
00062991.png,False,34820.598958333336,354103785955.1231
00062910.png,False,34561.40234375,359182850474.26025
00064294.png,False,40040.173177083336,350194925482.9035
00062878.png,False,34312.115885416664,357226331437.0103
00062868.png,False,34534.15234375,359257655467.35394
00055687.png,False,36683.872395833336,355926204896.3916
00055595.png,False,37739.819010416664,343617708545.68494
00055668.png,False,37921.55078125,324312637842.5622
00054857.png,False,39696.075520833336,402054337706.73694
00064010.png,False,30690.076171875,344412393883.1101
00055435.png,False,31006.53125,368614148237.7867
00064263.png,False,40032.40234375,332469411350.21643
00055484.png,False,33432.712239583336,366432580775.88245
00064227.png,False,39898.5078125,316166438795.9607
00055368.png,False,33739.483072916664,320769111174.74023
00054168.png,False,39402.184895833336,393279944449.4978
00062901.png,False,34804.498697916664,344698089580.22626
00055050.png,False,53659.8984375,362875200786.82886
00054336.png,False,19383.084635416668,306281276509.05884
00063532.png,False,36303.729166666664,360639496404.0333
00063528.png,False,35716.744791666664,370942563881.52893
00055119.png,False,46435.368489583336,391308155178.6249
00063905.png,False,28332.581380208332,374597188977.4363
00054799.png,False,39731.09765625,421056451148.14044
00063933.png,False,32221.049479166668,362890255549.38995
00063986.png,False,30625.96875,340421125638.1958
00063688.png,False,35721.259114583336,359164728718.19543
00062984.png,False,34860.095052083336,329353779526.2648
00064148.png,False,37922.70703125,329805696787.34515
00063215.png,False,37107.338541666664,373648484388.80475
00063366.png,False,36798.899739583336,370451454006.3385
00055616.png,False,38815.540364583336,334042439730.71204
00063018.png,False,35565.528645833336,368393568832.9796
00054804.png,False,39821.860677083336,388479975484.27966
00063767.png,False,36168.1171875,376364289767.6537
00054535.png,False,30517.695963541668,382510835144.04846
00055488.png,False,33642.444661458336,404848602922.6412
00054706.png,False,39312.348958333336,398841253426.7989
00054250.png,False,32274.104166666668,408900245206.1388
00064349.png,False,39498.859375,326678108339.7026
00063255.png,False,36793.057291666664,357584719579.32294
00054449.png,False,32062.3984375,418148405357.6495
00054386.png,False,31297.489583333332,315954595630.8246
00063884.png,False,26885.78515625,358336902090.86755
00064346.png,False,39935.763020833336,338123356722.3645
00054315.png,False,23076.350911458332,365961557466.79114
00063015.png,False,35362.298177083336,357732451151.98193
00054151.png,False,37188.809895833336,372033808842.32367
00054737.png,False,39537.526041666664,407526524370.3765
00063653.png,False,35940.725260416664,345562441253.0558
00054428.png,False,30838.295572916668,334369680719.7692
00054419.png,False,29895.475911458332,380405172467.7776
00063093.png,False,36862.28125,347788338700.0464
00054005.png,False,36402.423177083336,362276958722.5524
00055705.png,False,29297.783203125,383341123506.9142
00064082.png,False,31656.03515625,399736184249.06616
00054783.png,False,39946.87109375,398594571590.54504
00064209.png,False,39767.143229166664,339372002952.6447
00064056.png,False,29785.537760416668,399774810158.767
00054467.png,False,30514.858723958332,377807433405.6696
00062828.png,False,33876.752604166664,336602019399.4444
00054167.png,False,39868.151041666664,384073325254.2728
00064402.png,False,39506.0703125,320345607545.4628
00063664.png,False,35495.684895833336,369945044193.2367
00063006.png,False,35393.75390625,322306056633.8902
00063141.png,False,37649.908854166664,365043980156.991
00064033.png,False,28660.608072916668,351505850395.99524
00054379.png,False,26658.111328125,336079822942.9213
00063967.png,False,33843.430989583336,359764807110.9671
00054374.png,False,26337.841796875,324186323541.21545
00063346.png,False,36588.510416666664,341380211256.2619
00063942.png,False,35447.609375,305342889035.2979
00054472.png,False,29482.002604166668,386758601754.282
00063626.png,False,35903.337239583336,349853759613.71814
00063775.png,False,27954.826822916668,374027035128.1852
00064135.png,False,36793.078125,376994773901.2199
00063992.png,False,30944.775390625,363704766790.0761
00063616.png,False,36095.75,327423393615.7559
00064484.png,False,39304.553385416664,342640210002.3818
00054072.png,False,35642.3984375,301254738796.9746
00055522.png,False,39957.73828125,321639087263.1575
00055555.png,False,37287.725260416664,380946673934.3135
00063780.png,False,31035.865885416668,364753009009.84625
00064248.png,False,39885.3203125,324102640012.11523
00063556.png,False,36188.62109375,342376740633.1061
00055403.png,False,28472.96875,355038380618.106
00055223.png,False,41175.147135416664,344992004511.57324
00055145.png,False,43334.227864583336,398920483530.8479
00062741.png,False,32449.283854166668,334842006525.47656
00064026.png,False,29043.62890625,330980748785.57477
00063290.png,False,36427.3046875,366269692735.79285
00064118.png,False,34792.014322916664,327537615390.7518
00054959.png,False,41855.020833333336,393380218058.9892
00064170.png,False,39625.938802083336,360469536822.1324
00055573.png,False,35694.434895833336,372953456715.93085
00054217.png,False,33011.2421875,342902406628.7792
00063919.png,False,28890.551432291668,376984700778.59033
00064127.png,False,35614.384114583336,314286218811.45807
00064021.png,False,28170.598307291668,338432640228.1343
00063038.png,False,35860.14453125,351781794116.78253
00053957.png,False,32738.104817708332,345906373172.47943
00063445.png,False,37137.162760416664,340052090986.8594
00064421.png,False,39677.794270833336,324705725525.3266
00063752.png,False,35807.541666666664,334156206243.6495
00055161.png,False,40511.5859375,396222843126.7247
00054937.png,False,41359.225260416664,411813111814.45044
00063871.png,False,27897.699869791668,417898445328.5254
00064149.png,False,38088.1640625,326878904215.1139
00063182.png,False,37165.334635416664,340736951040.8277
00055339.png,False,37034.766927083336,355715559089.91
00063477.png,False,36555.61328125,359188557426.20886
00063795.png,False,31995.7265625,371958851029.7285
00064178.png,False,39748.450520833336,349400441968.2705
00064396.png,False,39625.53515625,316204549627.34436
00063920.png,False,30282.048177083332,384735842685.9003
00055613.png,False,38471.813802083336,353047045311.89716
00063910.png,False,29478.852864583332,383459553345.26984
00064166.png,False,39447.494791666664,324103721740.9791
00063519.png,False,35288.490885416664,314033004628.6547
00055152.png,False,41940.264322916664,421116207492.6728
00054896.png,False,40077.932291666664,383850288676.02
00064216.png,False,39900.01953125,357393532702.75934
00063016.png,False,35460.25,350194977200.96735
00055677.png,False,37936.915364583336,384422644915.0225
00063965.png,False,35342.721354166664,358804661827.0659
00055227.png,False,41433.225260416664,311901822460.39484
00054344.png,False,20098.876302083332,294954645993.61383
00064215.png,False,39961.549479166664,309646436731.2513
00064453.png,False,39627.130208333336,373737558567.3478
00063033.png,False,35928.00390625,362003603767.4015
00064375.png,False,39559.32421875,334256997365.7618
00062810.png,False,34051.143229166664,362288953556.26385
00054114.png,False,35236.881510416664,353189520054.82495
00054589.png,False,30471.337890625,425980150097.7437
00055258.png,False,44430.484375,305989593838.58136
00064019.png,False,29564.240234375,326202281016.99054
00064235.png,False,40143.17578125,336148327681.7887
00063725.png,False,35159.802083333336,359660405547.2892
00064401.png,False,39516.563802083336,316214960167.23376
00064079.png,False,31208.997395833332,402521216464.0858
00055433.png,False,30990.6640625,373814732234.6767
00063683.png,False,35652.216145833336,311558589943.7825
00063508.png,False,35481.453125,350201533361.8231
00054272.png,False,30100.076171875,369143170109.1012
00054636.png,False,27779.18359375,392766433363.20496
00054110.png,False,34901.6796875,327278209667.1617
00063959.png,False,35916.93359375,322452269020.0077
00063124.png,False,36976.580729166664,378250354114.60223
00055034.png,False,52171.916666666664,366748895034.921
00055399.png,False,30125.955729166668,329831749886.7225
00054710.png,False,39398.053385416664,391405988525.21936
00055181.png,False,39842.787760416664,350578752697.22375
00064395.png,False,39666.893229166664,347948842334.0349
00054712.png,False,39357.024739583336,416204243551.3553
00064261.png,False,39970.071614583336,338996869437.73846
00055631.png,False,39506.79296875,343596927052.99023
00054678.png,False,37577.7890625,395437076257.01135
00055298.png,False,40322.287760416664,349833891287.37305
00054844.png,False,39709.272135416664,378751127266.0778
00054941.png,False,41710.62890625,424419427029.4259
00063593.png,False,36924.529947916664,331216947151.9371
00054493.png,False,29755.96484375,389077559446.1428
00055361.png,False,34875.108072916664,306878831001.4017
00055203.png,False,39683.783854166664,354830319214.7341
00055166.png,False,40485.216145833336,374607943429.07764
00063157.png,False,37422.701822916664,366492502914.3044
00054318.png,False,22088.78125,338452549842.2728
00054453.png,False,31149.229166666668,408446395830.06726
00062744.png,False,32347.697916666668,329807758842.95154
00054604.png,False,30823.987630208332,406176926377.01
00054792.png,False,39844.471354166664,393963400180.0248
00064034.png,False,28380.699869791668,359691716898.38416
00055252.png,False,43127.259114583336,323785202726.46014
00063203.png,False,37300.540364583336,330970586132.9327
00063925.png,False,28825.915364583332,361866074587.3629
00054988.png,False,41549.091145833336,418161192454.58105
00062761.png,False,32698.602864583332,377281052233.9282
00055736.png,False,34589.571614583336,326841093850.0807
00054203.png,False,34954.657552083336,329322277357.32965
00063448.png,False,37277.627604166664,347748384955.0315
00062944.png,False,34540.21875,333386538045.17316
00063890.png,False,28916.504557291668,381056340258.10626
00062867.png,False,34573.1328125,341600003468.44946
00054085.png,False,35657.451822916664,308390988282.0277
00054219.png,False,33131.438151041664,316084870553.9756
00054727.png,False,39393.563802083336,389511333632.3817
00064260.png,False,40069.848958333336,351449561819.5471
00063872.png,False,28083.14453125,404131182153.41797
00054864.png,False,39576.677083333336,405607091844.97656
00054398.png,False,28861.243489583332,342491277540.5408
00064386.png,False,39607.192708333336,306748637618.8485
00054507.png,False,30870.368489583332,409644608394.8793
00063963.png,False,37064.697916666664,364578863797.9989
00063998.png,False,31330.79296875,349137576636.099
00054947.png,False,41861.723958333336,379846745602.35815
00055165.png,False,40998.143229166664,382148162816.03125
00054629.png,False,27765.060546875,395394201713.33923
00054840.png,False,39766.08984375,424188838900.9842
00055449.png,False,33667.536458333336,379940223485.9714
00063609.png,False,35924.401041666664,353153519212.1745
00063757.png,False,36533.751302083336,353561762599.31604
00055209.png,False,38807.875,338342012051.7036
00062762.png,False,32707.358072916668,331923432760.9712
00064291.png,False,39928.329427083336,337915327176.54456
00055491.png,False,34372.18359375,352140628404.7915
00063151.png,False,37292.690104166664,389634704471.2942
00055411.png,False,28252.052734375,341703510246.6571
00064407.png,False,39270.545572916664,302547301464.47864
00062835.png,False,34021.634114583336,344437378261.21857
00054359.png,False,25935.428385416668,345541121604.0707
00054480.png,False,29982.319010416668,394831147402.24036
00053940.png,False,38431.463541666664,318973665326.3732
00054564.png,False,31209.467447916668,394371584590.1775
00054147.png,False,22506.002604166668,338306163018.10876
00054751.png,False,39539.446614583336,390157703210.2507
00055505.png,False,33691.21875,391114382284.8236
00063377.png,False,37057.72265625,367889605843.95386
00063294.png,False,36270.471354166664,368207646689.76886
00055686.png,False,37032.7265625,360065688195.7728
00062813.png,False,33955.91015625,359119859644.99084
00054974.png,False,43246.73046875,397034437819.1382
00063298.png,False,36584.66015625,364014895154.9326
00063817.png,False,30883.109375,411913181564.4074
00063168.png,False,37020.18359375,339623434834.7935
00062909.png,False,34500.325520833336,361088589711.62585
00064009.png,False,29668.262369791668,357191111930.1454
00062817.png,False,34087.360677083336,337637857738.3464
00063899.png,False,28431.029947916668,362271978550.56775
00055189.png,False,38677.658854166664,340221958573.2343
00054992.png,False,40990.774739583336,380532734553.60504
00063605.png,False,36493.35546875,370333830433.7986
00063577.png,False,37124.546875,327178823395.572
00062912.png,False,34485.84375,354496207896.1267
00063250.png,False,36819.092447916664,375640444603.71246
00063261.png,False,36994.86328125,314254952197.3588
00063903.png,False,28977.152994791668,372233402694.5825
00055033.png,False,52231.170572916664,330516820623.38684
00063895.png,False,29025.214192708332,378509207244.70654
00062849.png,False,34062.1953125,349005003758.61755
00054040.png,False,37440.716145833336,337778320186.4737
00054143.png,False,19196.663411458332,313431896466.5864
00064120.png,False,34500.087239583336,374151893359.7694
00054119.png,False,35269.510416666664,371938039856.0832
00055653.png,False,38486.748697916664,351039909816.4219
00055112.png,False,47732.55859375,373201767153.51526
00054786.png,False,39986.72265625,410261087225.49866
00055179.png,False,40230.059895833336,333115586437.3834
00062797.png,False,34376.85546875,317696513426.0994
00063431.png,False,36996.606770833336,347045396136.8263
00063964.png,False,35862.334635416664,338557959304.8918
00063811.png,False,31875.892578125,443349522607.0536
00063813.png,False,31639.471354166668,383314288194.06067
00064306.png,False,39886.096354166664,337488907404.5205
00063223.png,False,37272.11328125,340760290290.21045
00063644.png,False,35985.782552083336,355450629303.0177
00055442.png,False,32886.389973958336,342300404484.12286
00054440.png,False,30816.83984375,417860698167.94183
00055577.png,False,34675.34765625,421642727903.6312
00054830.png,False,39832.09765625,412941915713.9995
00064534.png,False,39322.4765625,319977711830.6467
00063538.png,False,36117.595052083336,335252696312.1548
00055508.png,False,39600.069010416664,356709260515.2514
00055690.png,False,34388.032552083336,340999606144.822
00062772.png,False,32843.776041666664,347907085491.8883
00053956.png,False,33178.664713541664,313971805911.34296
00063606.png,False,36486.7734375,360000706008.6388
00062960.png,False,34521.98046875,342007188650.9087
00063917.png,False,28412.34375,354832134084.57446
00055003.png,False,41689.252604166664,383541271047.1359
00064533.png,False,39260.58984375,325263469796.56165
00063155.png,False,37266.930989583336,336106183222.17255
00054686.png,False,39411.454427083336,387373135959.57227
00062818.png,False,34143.216145833336,327854441689.0173
00063062.png,False,36470.520833333336,328852985191.5176
00064330.png,False,39591.98046875,318153297744.48206
00063135.png,False,37609.838541666664,368526401200.53174
00063990.png,False,29203.094401041668,356513631649.99945
00063689.png,False,35674.787760416664,337626177357.7393
00063136.png,False,37666.201822916664,326117361150.16956
00063089.png,False,37085.1953125,362242196541.74066
00055530.png,False,38801.958333333336,355854965039.683
00055244.png,False,44801.97265625,328782650286.2827
00054317.png,False,21514.444661458332,395165448006.6366
00062736.png,False,31715.161458333332,350516309465.2251
00063864.png,False,27635.129557291668,404520894727.8672
00054293.png,False,25373.813802083332,340368064936.3499
00055242.png,False,44029.221354166664,335477346464.0391
00062743.png,False,32443.938802083332,366918206228.85504
00063125.png,False,36948.984375,348570942528.0581
00055224.png,False,41425.893229166664,308631050083.2468
00055617.png,False,39236.981770833336,335511268237.9365
00055381.png,False,31286.222005208332,342851100308.83563
00054665.png,False,35716.38671875,394988531271.22705
00063839.png,False,28508.235026041668,372823668779.06134
00054880.png,False,39926.661458333336,403209079897.92786
00054209.png,False,33634.59765625,381060119055.5874
00063132.png,False,37404.209635416664,332860133377.12756
00054106.png,False,36287.12890625,387191890552.1059
00054742.png,False,39544.88671875,376605333323.01776
00054164.png,False,39943.397135416664,386271142438.3011
00063887.png,False,28369.228515625,371457591772.5994
00054169.png,False,39981.90625,373777143098.9237
00055210.png,False,39188.204427083336,319811259701.24243
00054683.png,False,39145.971354166664,393484057260.1762
00054853.png,False,39619.21484375,402810699170.03937
00054426.png,False,31485.918619791668,349221530841.747
00055446.png,False,32641.526041666668,366225887900.33264
00054611.png,False,30482.292317708332,397453570205.7092
00055477.png,False,33032.055338541664,374217476360.6979
00064121.png,False,34700.673177083336,340464811015.6562
00054768.png,False,39928.872395833336,405819240767.8184
00063048.png,False,35730.604166666664,329409721203.81714
00054274.png,False,29874.575520833332,362193544942.3668
00053930.png,False,40509.509114583336,332176534945.1386
00062788.png,False,33966.815104166664,365640908563.72363
00063902.png,False,28950.408854166668,372875209809.33765
00064217.png,False,39968.059895833336,329214165442.6166
00054986.png,False,42218.977864583336,384772615869.2161
00064156.png,False,38784.451822916664,306762948469.9571
00053980.png,False,35575.946614583336,365295867488.7882
00062920.png,False,34185.912760416664,338146404497.05664
00054199.png,False,35164.744791666664,344441952247.908
00064398.png,False,39560.020833333336,332496233505.679
00063565.png,False,35787.72265625,362146980970.6902
00054586.png,False,31021.408854166668,423685179056.6068
00054129.png,False,17732.2265625,313332570387.77594
00064254.png,False,40020.328125,333748930677.23303
00055651.png,False,39050.11328125,358021758587.27893
00063173.png,False,37171.25390625,336533100032.8468
00054319.png,False,21548.659505208332,311284593240.2852
00055266.png,False,44313.514322916664,367481034480.9861
00055729.png,False,33526.71484375,319931010852.37024
00062981.png,False,34864.4296875,341244151042.8677
00054075.png,False,35965.53515625,313782020122.54755
00063372.png,False,36903.390625,340498182533.0447
00054073.png,False,35622.296875,331195244110.2014
00054196.png,False,35567.436197916664,323442773381.1708
00064250.png,False,39845.658854166664,348277064181.76544
00055532.png,False,38493.69140625,369921791564.7145
00054435.png,False,30201.986979166668,386950916690.2279
00063442.png,False,37045.563802083336,361915917004.24023
00055432.png,False,30451.078776041668,374229428205.04205
00055256.png,False,44602.834635416664,312126616739.97986
00063311.png,False,36401.125,364269177676.8748
00063530.png,False,35961.423177083336,346275933451.16656
00054954.png,False,41912.2890625,425450261981.8483
00054000.png,False,36628.063802083336,311249133488.7182
00063624.png,False,36152.41796875,326681170808.46344
00064027.png,False,28932.809895833332,357690397226.49927
00055211.png,False,39109.674479166664,324837315282.4881
00063231.png,False,37375.696614583336,343574892046.98016
00055340.png,False,37113.02734375,370821114081.5946
00055384.png,False,30528.731119791668,342155329546.50507
00055270.png,False,43968.048177083336,347095883835.0572
00064452.png,False,39484.627604166664,315236456487.658
00055315.png,False,37832.212239583336,343416536003.3237
00064328.png,False,39540.76953125,340424833164.1134
00063623.png,False,35972.919270833336,346453962638.5981
00063980.png,False,33045.822265625,344493571688.8495
00064332.png,False,39490.087239583336,311102750304.039
00055394.png,False,30088.91015625,333537381759.0094
00063598.png,False,36391.686197916664,363342210718.66223
00063196.png,False,37688.295572916664,364901518526.05176
00054632.png,False,27973.809244791668,408923448942.4493
00054591.png,False,29828.947916666668,420053337157.80817
00054080.png,False,35157.455729166664,299617391690.373
00063567.png,False,36477.61328125,371831941706.0903
00055543.png,False,39826.4765625,323418774708.9864
00054246.png,False,32182.483072916668,410391616712.52783
00063713.png,False,35599.747395833336,340467993204.0538
00054708.png,False,39334.5234375,427990059471.1299
00055318.png,False,36909.92578125,374004247258.5756
00054253.png,False,32036.572916666668,368321424447.6022
00053943.png,False,37815.682291666664,340522107600.70795
00062998.png,False,35082.2890625,337083515538.0634
00064435.png,False,39376.260416666664,340478964139.4161
00062807.png,False,33978.083333333336,360686702057.1548
00063154.png,False,37340.256510416664,353888346056.47626
00064113.png,False,35009.309895833336,363504628827.2014
00063601.png,False,36558.674479166664,343095689877.79
00054486.png,False,29551.098307291668,424465274081.72845
00055037.png,False,52316.286458333336,344781982953.26245
00054022.png,False,36531.041666666664,334578394427.0175
00054719.png,False,39322.46875,383881359014.33997
00063937.png,False,35271.463541666664,366214211559.2564
00054339.png,False,19930.578776041668,306736991994.60156
00064450.png,False,39523.759114583336,318699283076.23694
00054262.png,False,31266.725260416668,377131451151.3211
00054027.png,False,36777.231770833336,341008950712.1466
00055138.png,False,44070.26171875,386111089200.50574
00055544.png,False,38373.342447916664,343539408663.78174
00055560.png,False,35892.743489583336,410769042345.8774
00055048.png,False,53518.09765625,376871927847.70605
00063629.png,False,36150.045572916664,349109858366.56146
00063244.png,False,37006.966145833336,326870458583.1258
00062933.png,False,34504.31640625,358473890007.2942
00055276.png,False,44801.520833333336,327477545007.05774
00055584.png,False,35426.622395833336,367755657293.13275
00053971.png,False,35858.787760416664,326558803676.93176
00063119.png,False,36659.321614583336,367914560677.85077
00055691.png,False,34024.083333333336,349044125375.15765
00055448.png,False,32890.875,385178169486.0217
00064160.png,False,38947.169270833336,357633450806.5724
00054153.png,False,38241.848958333336,340487614950.7224
00063700.png,False,35682.662760416664,333492978701.14185
00054906.png,False,40001.873697916664,398988374815.282
00062971.png,False,34677.545572916664,370231379493.7722
00062799.png,False,34455.329427083336,330391199055.102
00054945.png,False,41511.998697916664,412999819276.3833
00055517.png,False,38540.865885416664,351223989690.2181
00054108.png,False,35405.389322916664,379022612865.6042
00063473.png,False,36568.752604166664,340742187209.36847
00054510.png,False,30737.186848958332,411942979203.28485
00064538.png,False,39257.59375,332703868692.45105
00054275.png,False,29770.082682291668,371904926675.59436
00054276.png,False,29615.993489583332,351786746092.9272
00063993.png,False,31408.80078125,354129138391.93335
00063097.png,False,36874.356770833336,346948238443.1204
00055640.png,False,39334.408854166664,350087215664.0088
00063697.png,False,35655.596354166664,353408490808.6976
00063604.png,False,36466.614583333336,376649548242.8656
00055467.png,False,35193.522135416664,376460380063.94403
00063603.png,False,36557.799479166664,347885907014.5742
00064479.png,False,39264.743489583336,338909938835.2322
00063946.png,False,37201.377604166664,324684150614.64575
00063758.png,False,36608.638020833336,353328234858.7117
00055260.png,False,44288.8515625,327757727399.90625
00054028.png,False,36862.5859375,340288306375.8225
00054131.png,False,17536.864583333332,307284948699.06494
00062785.png,False,33751.430989583336,338012612259.9827
00055684.png,False,38023.779947916664,358202930714.57336
00055053.png,False,53881.173177083336,356685587144.13275
00054696.png,False,39282.805989583336,383962502305.5901
00063400.png,False,37130.6015625,325851523396.24915
00054264.png,False,30453.678385416668,374214933043.9568
00063354.png,False,36695.927083333336,379901807031.72705
00063997.png,False,31545.61328125,321540613488.1952
00062883.png,False,34124.828125,366867204044.7132
00064106.png,False,34654.919270833336,362171985276.7259
00055280.png,False,44852.822916666664,325768013983.44385
00064182.png,False,40197.932291666664,354516449950.651
00054343.png,False,20538.518880208332,302367283112.35535
00055325.png,False,37940.41796875,337532248759.4762
00055683.png,False,38158.048177083336,352713468754.5482
00054139.png,False,18634.108723958332,310937287132.07245
00063075.png,False,36737.12109375,364269729252.03217
00054269.png,False,29615.665364583332,386929992584.205
00054238.png,False,32327.729817708332,298404700990.75366
00054312.png,False,24369.7890625,324160691351.5354
00054654.png,False,29413.948567708332,398991455729.61523
00055406.png,False,28592.048177083332,365809724990.1438
00055136.png,False,44113.904947916664,374582875023.93744
00063458.png,False,37236.32421875,331218683067.2427
00064459.png,False,39293.643229166664,342371214736.2353
00063679.png,False,35630.903645833336,340247188015.01965
00064315.png,False,39532.197916666664,362558769653.7603
00062815.png,False,34041.059895833336,352345450350.8157
00054579.png,False,31141.757161458332,457746888979.43774
00063072.png,False,36537.10546875,346988959032.2291
00054223.png,False,32959.958333333336,338110830729.9242
00064055.png,False,29366.485026041668,329154285119.58636
00054316.png,False,21278.50390625,339981176691.95135
00063463.png,False,36452.029947916664,366039247296.5078
00064391.png,False,39672.1875,311044002776.28735
00064403.png,False,39436.459635416664,316998613586.72974
00054817.png,False,39741.942708333336,408127353324.5897
00063716.png,False,35766.930989583336,336642236798.8069
00054983.png,False,42770.703125,410037319453.7627
00054809.png,False,39754.82421875,401834568317.06384
00063070.png,False,36512.82421875,334388125623.5112
00063500.png,False,36087.705729166664,367851197875.64215
00063160.png,False,37445.799479166664,351225246521.26526
00054382.png,False,26103.487630208332,311232651685.60016
00055031.png,False,51658.342447916664,329024964471.9254
00055344.png,False,36759.796875,335209836145.2216
00063599.png,False,36386.126302083336,349070219650.48114
00054331.png,False,19544.913411458332,337331372541.23114
00063109.png,False,36357.665364583336,348771197531.48486
00063869.png,False,27888.563151041668,400247759268.90173
00062969.png,False,34625.916666666664,363256709228.0045
00054052.png,False,36854.966145833336,324299631670.9971
00064342.png,False,39946.045572916664,321600217825.5043
00063217.png,False,37129.248697916664,345878717048.77136
00055309.png,False,38779.6640625,306684997169.511
00054970.png,False,42889.180989583336,396014713854.43884
00054286.png,False,29102.161458333332,341366897361.3933
00064169.png,False,39643.7578125,359822397638.8087
00054074.png,False,35740.852864583336,339451961486.3297
00054348.png,False,24038.154296875,324919985621.8003
00063734.png,False,34754.764322916664,319612574195.312
00054367.png,False,26493.413411458332,305164186726.5176
00062746.png,False,32101.416015625,363463266954.78766
00063095.png,False,36917.76171875,345477103643.6328
00064018.png,False,29936.412109375,320286128453.0226
00054506.png,False,30540.436848958332,379284434877.5511
00063177.png,False,37273.076822916664,339948725721.4116
00063547.png,False,36256.8828125,339911449601.2087
00054693.png,False,39251.83984375,394439289014.0236
00064100.png,False,33608.915364583336,351358298723.54565
00055321.png,False,36733.221354166664,334795529613.1273
00063164.png,False,36813.576822916664,340824073343.573
00055559.png,False,35600.037760416664,404068174220.5007
00062748.png,False,32262.87890625,350224495061.4956
00064073.png,False,30765.117838541668,372359129992.0282
00054496.png,False,30823.831380208332,442999727015.5494
00054464.png,False,30534.330729166668,407934286494.75903
00062893.png,False,34337.611979166664,345883813143.8742
00054785.png,False,39974.5078125,408206036056.80585
00064177.png,False,39891.1015625,379128765465.00635
00063398.png,False,36915.7734375,316338382213.0249
00063736.png,False,34237.735677083336,399993648873.09827
00055429.png,False,31114.587239583332,355119969328.21234
00054774.png,False,39961.369791666664,399584445153.964
00055564.png,False,36990.875,356912588654.4126
00054006.png,False,36282.817708333336,361093727223.2041
00055393.png,False,29806.921223958332,348650275303.31726
00055409.png,False,28380.880208333332,360499518284.5542
00055133.png,False,44301.10546875,380255114737.9734
00063286.png,False,36623.950520833336,377437340531.8152
00062780.png,False,33208.801432291664,344669240824.1278
00063478.png,False,36633.546875,359103125658.1403
00054420.png,False,29267.301432291668,367910101652.1676
00062752.png,False,32885.287109375,355781301942.4415
00054069.png,False,35890.283854166664,309044160552.66284
00064116.png,False,34941.489583333336,357521904330.9251
00062865.png,False,34363.158854166664,362564564889.52637
00054099.png,False,34962.6953125,340961000255.425
00055703.png,False,29377.220703125,442842956272.9988
00054024.png,False,36578.1328125,373420104336.70087
00063116.png,False,36314.140625,345636519257.9532
00054639.png,False,28131.244140625,385894802100.0123
00054847.png,False,39740.3515625,381518620110.6553
00055431.png,False,30070.146484375,372044365291.2893
00063575.png,False,36999.915364583336,307387329095.2106
00063351.png,False,36857.002604166664,325019749186.32764
00055216.png,False,40049.858072916664,343859825010.74664
00063111.png,False,36375.263020833336,350633006278.01544
00054549.png,False,32082.337890625,396984299954.44135
00062856.png,False,34149.752604166664,350675445216.3845
00064352.png,False,39431.2421875,322395981542.4341
00064020.png,False,29129.143229166668,321006243933.86865
00063130.png,False,37233.776041666664,331256860048.7967
00064123.png,False,34966.84765625,351619071569.4814
00062809.png,False,34025.138020833336,337419438593.6635
00054128.png,False,18735.373697916668,309478011053.4508
00055104.png,False,49355.264322916664,384139273097.4512
00054298.png,False,25643.446614583332,340014352421.9033
00054846.png,False,39729.907552083336,408483766494.2101
00064429.png,False,39580.704427083336,313805752978.10645
00063208.png,False,37583.791666666664,325931829610.9411
00055678.png,False,38177.833333333336,383060047062.558
00064418.png,False,39703.790364583336,300337505452.3932
00064223.png,False,39995.227864583336,333711333886.22034
00063045.png,False,36002.86328125,359250385480.9685
00054522.png,False,31825.723958333332,345977740416.9111
00064550.png,False,39733.6640625,326390256916.5979
00063648.png,False,35761.36328125,369773256500.1
00055348.png,False,37747.544270833336,330805752900.43713
00063655.png,False,35908.110677083336,328606706191.0122
00064281.png,False,40001.028645833336,336429087199.29846
00064078.png,False,31088.090494791668,379631427129.74603
00064482.png,False,39271.23828125,308134332121.08856
00054526.png,False,30419.807291666668,405546953047.8563
00063989.png,False,28870.293619791668,342572413044.2984
00062985.png,False,34863.149739583336,360886089798.67444
00063162.png,False,37091.55078125,327197225725.494
00055629.png,False,39594.05859375,360778913368.6486
00062996.png,False,34909.55078125,372785091999.1422
00062880.png,False,34384.02734375,412938428610.5144
